rxnID,rxnFormula,LB,UB,note
MAR05846,"citrulline [Cytosol] + Na+ [Extracellular] + serine [Extracellular]  -> citrulline [Extracellular] + Na+ [Cytosol] + serine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05847,"lysine [Cytosol] + methionine [Extracellular] + Na+ [Extracellular]  -> lysine [Extracellular] + methionine [Cytosol] + Na+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05848,"arginine [Cytosol] + methionine [Extracellular] + Na+ [Extracellular]  -> arginine [Extracellular] + methionine [Cytosol] + Na+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05849,"methionine [Extracellular] + Na+ [Extracellular] + ornithine [Cytosol]  -> methionine [Cytosol] + Na+ [Cytosol] + ornithine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05850,"histidine [Cytosol] + methionine [Extracellular] + Na+ [Extracellular]  -> histidine [Extracellular] + methionine [Cytosol] + Na+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05851,"citrulline [Cytosol] + methionine [Extracellular] + Na+ [Extracellular]  -> citrulline [Extracellular] + methionine [Cytosol] + Na+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05852,"lysine [Cytosol] + Na+ [Extracellular] + tryptophan [Extracellular]  -> lysine [Extracellular] + Na+ [Cytosol] + tryptophan [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05853,"arginine [Cytosol] + Na+ [Extracellular] + tryptophan [Extracellular]  -> arginine [Extracellular] + Na+ [Cytosol] + tryptophan [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05854,"Na+ [Extracellular] + ornithine [Cytosol] + tryptophan [Extracellular]  -> Na+ [Cytosol] + ornithine [Extracellular] + tryptophan [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05855,"histidine [Cytosol] + Na+ [Extracellular] + tryptophan [Extracellular]  -> histidine [Extracellular] + Na+ [Cytosol] + tryptophan [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05856,"citrulline [Cytosol] + Na+ [Extracellular] + tryptophan [Extracellular]  -> citrulline [Extracellular] + Na+ [Cytosol] + tryptophan [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05857,"lysine [Cytosol] + Na+ [Extracellular] + phenylalanine [Extracellular]  -> lysine [Extracellular] + Na+ [Cytosol] + phenylalanine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05858,"arginine [Cytosol] + Na+ [Extracellular] + phenylalanine [Extracellular]  -> arginine [Extracellular] + Na+ [Cytosol] + phenylalanine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05859,"Na+ [Extracellular] + ornithine [Cytosol] + phenylalanine [Extracellular]  -> Na+ [Cytosol] + ornithine [Extracellular] + phenylalanine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05860,"histidine [Cytosol] + Na+ [Extracellular] + phenylalanine [Extracellular]  -> histidine [Extracellular] + Na+ [Cytosol] + phenylalanine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05861,"citrulline [Cytosol] + Na+ [Extracellular] + phenylalanine [Extracellular]  -> citrulline [Extracellular] + Na+ [Cytosol] + phenylalanine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05862,"lysine [Cytosol] + Na+ [Extracellular] + tyrosine [Extracellular]  -> lysine [Extracellular] + Na+ [Cytosol] + tyrosine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05863,"arginine [Cytosol] + Na+ [Extracellular] + tyrosine [Extracellular]  -> arginine [Extracellular] + Na+ [Cytosol] + tyrosine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05864,"Na+ [Extracellular] + ornithine [Cytosol] + tyrosine [Extracellular]  -> Na+ [Cytosol] + ornithine [Extracellular] + tyrosine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05865,"histidine [Cytosol] + Na+ [Extracellular] + tyrosine [Extracellular]  -> histidine [Extracellular] + Na+ [Cytosol] + tyrosine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05866,"citrulline [Cytosol] + Na+ [Extracellular] + tyrosine [Extracellular]  -> citrulline [Extracellular] + Na+ [Cytosol] + tyrosine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05867,"cysteine [Extracellular] + lysine [Cytosol] + Na+ [Extracellular]  -> cysteine [Cytosol] + lysine [Extracellular] + Na+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05868,"arginine [Cytosol] + cysteine [Extracellular] + Na+ [Extracellular]  -> arginine [Extracellular] + cysteine [Cytosol] + Na+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05869,"cysteine [Extracellular] + Na+ [Extracellular] + ornithine [Cytosol]  -> cysteine [Cytosol] + Na+ [Cytosol] + ornithine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05870,"cysteine [Extracellular] + histidine [Cytosol] + Na+ [Extracellular]  -> cysteine [Cytosol] + histidine [Extracellular] + Na+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05871,"citrulline [Cytosol] + cysteine [Extracellular] + Na+ [Extracellular]  -> citrulline [Extracellular] + cysteine [Cytosol] + Na+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05872,"leucine [Extracellular] + lysine [Cytosol] + Na+ [Extracellular]  -> leucine [Cytosol] + lysine [Extracellular] + Na+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05873,"arginine [Cytosol] + leucine [Extracellular] + Na+ [Extracellular]  -> arginine [Extracellular] + leucine [Cytosol] + Na+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05874,"leucine [Extracellular] + Na+ [Extracellular] + ornithine [Cytosol]  -> leucine [Cytosol] + Na+ [Cytosol] + ornithine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05875,"histidine [Cytosol] + leucine [Extracellular] + Na+ [Extracellular]  -> histidine [Extracellular] + leucine [Cytosol] + Na+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05876,"citrulline [Cytosol] + leucine [Extracellular] + Na+ [Extracellular]  -> citrulline [Extracellular] + leucine [Cytosol] + Na+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05877,"lysine [Cytosol] + Na+ [Extracellular] + proline [Extracellular]  -> lysine [Extracellular] + Na+ [Cytosol] + proline [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05878,"arginine [Cytosol] + Na+ [Extracellular] + proline [Extracellular]  -> arginine [Extracellular] + Na+ [Cytosol] + proline [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05879,"Na+ [Extracellular] + ornithine [Cytosol] + proline [Extracellular]  -> Na+ [Cytosol] + ornithine [Extracellular] + proline [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05880,"histidine [Cytosol] + Na+ [Extracellular] + proline [Extracellular]  -> histidine [Extracellular] + Na+ [Cytosol] + proline [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05881,"citrulline [Cytosol] + Na+ [Extracellular] + proline [Extracellular]  -> citrulline [Extracellular] + Na+ [Cytosol] + proline [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05882,"asparagine [Extracellular] + lysine [Cytosol] + Na+ [Extracellular]  -> asparagine [Cytosol] + lysine [Extracellular] + Na+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05883,"arginine [Cytosol] + asparagine [Extracellular] + Na+ [Extracellular]  -> arginine [Extracellular] + asparagine [Cytosol] + Na+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05884,"asparagine [Extracellular] + Na+ [Extracellular] + ornithine [Cytosol]  -> asparagine [Cytosol] + Na+ [Cytosol] + ornithine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05885,"asparagine [Extracellular] + histidine [Cytosol] + Na+ [Extracellular]  -> asparagine [Cytosol] + histidine [Extracellular] + Na+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05886,"asparagine [Extracellular] + citrulline [Cytosol] + Na+ [Extracellular]  -> asparagine [Cytosol] + citrulline [Extracellular] + Na+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05887,"lysine [Cytosol] + Na+ [Extracellular] + valine [Extracellular]  -> lysine [Extracellular] + Na+ [Cytosol] + valine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05888,"arginine [Cytosol] + Na+ [Extracellular] + valine [Extracellular]  -> arginine [Extracellular] + Na+ [Cytosol] + valine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05889,"Na+ [Extracellular] + ornithine [Cytosol] + valine [Extracellular]  -> Na+ [Cytosol] + ornithine [Extracellular] + valine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05890,"histidine [Cytosol] + Na+ [Extracellular] + valine [Extracellular]  -> histidine [Extracellular] + Na+ [Cytosol] + valine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05891,"citrulline [Cytosol] + Na+ [Extracellular] + valine [Extracellular]  -> citrulline [Extracellular] + Na+ [Cytosol] + valine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05892,"lysine [Cytosol] + Na+ [Extracellular] + threonine [Extracellular]  -> lysine [Extracellular] + Na+ [Cytosol] + threonine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05893,"arginine [Cytosol] + Na+ [Extracellular] + threonine [Extracellular]  -> arginine [Extracellular] + Na+ [Cytosol] + threonine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05894,"Na+ [Extracellular] + ornithine [Cytosol] + threonine [Extracellular]  -> Na+ [Cytosol] + ornithine [Extracellular] + threonine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05895,"histidine [Cytosol] + Na+ [Extracellular] + threonine [Extracellular]  -> histidine [Extracellular] + Na+ [Cytosol] + threonine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05896,"citrulline [Cytosol] + Na+ [Extracellular] + threonine [Extracellular]  -> citrulline [Extracellular] + Na+ [Cytosol] + threonine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05897,"homoserine [Extracellular] + lysine [Cytosol] + Na+ [Extracellular]  -> homoserine [Cytosol] + lysine [Extracellular] + Na+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05898,"arginine [Cytosol] + homoserine [Extracellular] + Na+ [Extracellular]  -> arginine [Extracellular] + homoserine [Cytosol] + Na+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05899,"homoserine [Extracellular] + Na+ [Extracellular] + ornithine [Cytosol]  -> homoserine [Cytosol] + Na+ [Cytosol] + ornithine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05900,"histidine [Cytosol] + homoserine [Extracellular] + Na+ [Extracellular]  -> histidine [Extracellular] + homoserine [Cytosol] + Na+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05901,"citrulline [Cytosol] + homoserine [Extracellular] + Na+ [Extracellular]  -> citrulline [Extracellular] + homoserine [Cytosol] + Na+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05902,"isoleucine [Extracellular] + lysine [Cytosol] + Na+ [Extracellular]  -> isoleucine [Cytosol] + lysine [Extracellular] + Na+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05903,"arginine [Cytosol] + isoleucine [Extracellular] + Na+ [Extracellular]  -> arginine [Extracellular] + isoleucine [Cytosol] + Na+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05904,"isoleucine [Extracellular] + Na+ [Extracellular] + ornithine [Cytosol]  -> isoleucine [Cytosol] + Na+ [Cytosol] + ornithine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05905,"histidine [Cytosol] + isoleucine [Extracellular] + Na+ [Extracellular]  -> histidine [Extracellular] + isoleucine [Cytosol] + Na+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05906,"citrulline [Cytosol] + isoleucine [Extracellular] + Na+ [Extracellular]  -> citrulline [Extracellular] + isoleucine [Cytosol] + Na+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05907,"glycine [Cytosol] + lysine [Extracellular]  -> glycine [Extracellular] + lysine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05908,"alanine [Cytosol] + lysine [Extracellular]  -> alanine [Extracellular] + lysine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05909,"glutamine [Cytosol] + lysine [Extracellular]  -> glutamine [Extracellular] + lysine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05910,"lysine [Extracellular] + serine [Cytosol]  -> lysine [Cytosol] + serine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05911,"lysine [Extracellular] + methionine [Cytosol]  -> lysine [Cytosol] + methionine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05912,"lysine [Extracellular] + tryptophan [Cytosol]  -> lysine [Cytosol] + tryptophan [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05913,"lysine [Extracellular] + phenylalanine [Cytosol]  -> lysine [Cytosol] + phenylalanine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05914,"lysine [Extracellular] + tyrosine [Cytosol]  -> lysine [Cytosol] + tyrosine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05915,"cysteine [Cytosol] + lysine [Extracellular]  -> cysteine [Extracellular] + lysine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05916,"leucine [Cytosol] + lysine [Extracellular]  -> leucine [Extracellular] + lysine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05917,"lysine [Extracellular] + proline [Cytosol]  -> lysine [Cytosol] + proline [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05918,"asparagine [Cytosol] + lysine [Extracellular]  -> asparagine [Extracellular] + lysine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05919,"lysine [Extracellular] + valine [Cytosol]  -> lysine [Cytosol] + valine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05920,"lysine [Extracellular] + threonine [Cytosol]  -> lysine [Cytosol] + threonine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05921,"homoserine [Cytosol] + lysine [Extracellular]  -> homoserine [Extracellular] + lysine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05922,"isoleucine [Cytosol] + lysine [Extracellular]  -> isoleucine [Extracellular] + lysine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05923,"arginine [Extracellular] + glycine [Cytosol]  -> arginine [Cytosol] + glycine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05924,"alanine [Cytosol] + arginine [Extracellular]  -> alanine [Extracellular] + arginine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05925,"arginine [Extracellular] + glutamine [Cytosol]  -> arginine [Cytosol] + glutamine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05926,"arginine [Extracellular] + serine [Cytosol]  -> arginine [Cytosol] + serine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05927,"arginine [Extracellular] + methionine [Cytosol]  -> arginine [Cytosol] + methionine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05928,"arginine [Extracellular] + tryptophan [Cytosol]  -> arginine [Cytosol] + tryptophan [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05929,"arginine [Extracellular] + phenylalanine [Cytosol]  -> arginine [Cytosol] + phenylalanine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05930,"arginine [Extracellular] + tyrosine [Cytosol]  -> arginine [Cytosol] + tyrosine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05931,"arginine [Extracellular] + cysteine [Cytosol]  -> arginine [Cytosol] + cysteine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05932,"arginine [Extracellular] + leucine [Cytosol]  -> arginine [Cytosol] + leucine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05933,"arginine [Extracellular] + proline [Cytosol]  -> arginine [Cytosol] + proline [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05934,"arginine [Extracellular] + asparagine [Cytosol]  -> arginine [Cytosol] + asparagine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05935,"arginine [Extracellular] + valine [Cytosol]  -> arginine [Cytosol] + valine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05936,"arginine [Extracellular] + threonine [Cytosol]  -> arginine [Cytosol] + threonine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05937,"arginine [Extracellular] + homoserine [Cytosol]  -> arginine [Cytosol] + homoserine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05938,"arginine [Extracellular] + isoleucine [Cytosol]  -> arginine [Cytosol] + isoleucine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05939,"glycine [Cytosol] + ornithine [Extracellular]  -> glycine [Extracellular] + ornithine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05940,"alanine [Cytosol] + ornithine [Extracellular]  -> alanine [Extracellular] + ornithine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05941,"glutamine [Cytosol] + ornithine [Extracellular]  -> glutamine [Extracellular] + ornithine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05942,"ornithine [Extracellular] + serine [Cytosol]  -> ornithine [Cytosol] + serine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05943,"methionine [Cytosol] + ornithine [Extracellular]  -> methionine [Extracellular] + ornithine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05944,"ornithine [Extracellular] + tryptophan [Cytosol]  -> ornithine [Cytosol] + tryptophan [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05945,"ornithine [Extracellular] + phenylalanine [Cytosol]  -> ornithine [Cytosol] + phenylalanine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05946,"ornithine [Extracellular] + tyrosine [Cytosol]  -> ornithine [Cytosol] + tyrosine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05947,"cysteine [Cytosol] + ornithine [Extracellular]  -> cysteine [Extracellular] + ornithine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05948,"leucine [Cytosol] + ornithine [Extracellular]  -> leucine [Extracellular] + ornithine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05949,"ornithine [Extracellular] + proline [Cytosol]  -> ornithine [Cytosol] + proline [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05950,"asparagine [Cytosol] + ornithine [Extracellular]  -> asparagine [Extracellular] + ornithine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05951,"ornithine [Extracellular] + valine [Cytosol]  -> ornithine [Cytosol] + valine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05952,"ornithine [Extracellular] + threonine [Cytosol]  -> ornithine [Cytosol] + threonine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05953,"homoserine [Cytosol] + ornithine [Extracellular]  -> homoserine [Extracellular] + ornithine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05954,"isoleucine [Cytosol] + ornithine [Extracellular]  -> isoleucine [Extracellular] + ornithine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05955,"glycine [Cytosol] + histidine [Extracellular]  -> glycine [Extracellular] + histidine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05956,"alanine [Cytosol] + histidine [Extracellular]  -> alanine [Extracellular] + histidine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05957,"glutamine [Cytosol] + histidine [Extracellular]  -> glutamine [Extracellular] + histidine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05958,"histidine [Extracellular] + serine [Cytosol]  -> histidine [Cytosol] + serine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05959,"histidine [Extracellular] + methionine [Cytosol]  -> histidine [Cytosol] + methionine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05960,"histidine [Extracellular] + tryptophan [Cytosol]  -> histidine [Cytosol] + tryptophan [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05961,"histidine [Extracellular] + phenylalanine [Cytosol]  -> histidine [Cytosol] + phenylalanine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05962,"histidine [Extracellular] + tyrosine [Cytosol]  -> histidine [Cytosol] + tyrosine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05963,"cysteine [Cytosol] + histidine [Extracellular]  -> cysteine [Extracellular] + histidine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05964,"histidine [Extracellular] + leucine [Cytosol]  -> histidine [Cytosol] + leucine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05965,"histidine [Extracellular] + proline [Cytosol]  -> histidine [Cytosol] + proline [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05966,"asparagine [Cytosol] + histidine [Extracellular]  -> asparagine [Extracellular] + histidine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05967,"histidine [Extracellular] + valine [Cytosol]  -> histidine [Cytosol] + valine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05968,"histidine [Extracellular] + threonine [Cytosol]  -> histidine [Cytosol] + threonine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05969,"histidine [Extracellular] + homoserine [Cytosol]  -> histidine [Cytosol] + homoserine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05970,"histidine [Extracellular] + isoleucine [Cytosol]  -> histidine [Cytosol] + isoleucine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05971,"citrulline [Extracellular] + glycine [Cytosol]  -> citrulline [Cytosol] + glycine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05972,"alanine [Cytosol] + citrulline [Extracellular]  -> alanine [Extracellular] + citrulline [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05973,"citrulline [Extracellular] + glutamine [Cytosol]  -> citrulline [Cytosol] + glutamine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05974,"citrulline [Extracellular] + serine [Cytosol]  -> citrulline [Cytosol] + serine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05975,"citrulline [Extracellular] + methionine [Cytosol]  -> citrulline [Cytosol] + methionine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05976,"citrulline [Extracellular] + tryptophan [Cytosol]  -> citrulline [Cytosol] + tryptophan [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05977,"citrulline [Extracellular] + phenylalanine [Cytosol]  -> citrulline [Cytosol] + phenylalanine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05978,"citrulline [Extracellular] + tyrosine [Cytosol]  -> citrulline [Cytosol] + tyrosine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05979,"citrulline [Extracellular] + cysteine [Cytosol]  -> citrulline [Cytosol] + cysteine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05980,"citrulline [Extracellular] + leucine [Cytosol]  -> citrulline [Cytosol] + leucine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05981,"citrulline [Extracellular] + proline [Cytosol]  -> citrulline [Cytosol] + proline [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05982,"asparagine [Cytosol] + citrulline [Extracellular]  -> asparagine [Extracellular] + citrulline [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05983,"citrulline [Extracellular] + valine [Cytosol]  -> citrulline [Cytosol] + valine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05984,"citrulline [Extracellular] + threonine [Cytosol]  -> citrulline [Cytosol] + threonine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05985,"citrulline [Extracellular] + homoserine [Cytosol]  -> citrulline [Cytosol] + homoserine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05986,"citrulline [Extracellular] + isoleucine [Cytosol]  -> citrulline [Cytosol] + isoleucine [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05987,"Fe2+ [Extracellular] + H+ [Extracellular]  -> Fe2+ [Cytosol] + H+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05989,"H+ [Extracellular] + zinc [Extracellular]  -> H+ [Cytosol] + zinc [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05990,"chloride [Cytosol] + K+ [Cytosol]  -> chloride [Extracellular] + K+ [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR05992,"AKG [Extracellular] + 3 Na+ [Extracellular]  -> AKG [Cytosol] + 3 Na+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05993,"citrate [Extracellular] + H+ [Extracellular]  -> citrate [Cytosol] + H+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05994,"citrate [Extracellular] + Na+ [Extracellular]  -> citrate [Cytosol] + Na+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05995,"citrate [Extracellular] + 2 Na+ [Extracellular]  -> citrate [Cytosol] + 2 Na+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05996,"citrate [Extracellular] + 3 Na+ [Extracellular]  -> citrate [Cytosol] + 3 Na+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05997,"citrate [Extracellular] + 4 Na+ [Extracellular]  -> citrate [Cytosol] + 4 Na+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR05998,"H+ [Extracellular] + L-lactate [Extracellular]  <=> H+ [Cytosol] + L-lactate [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR06000,"acetoacetate [Cytosol] + pyruvate [Extracellular]  <=> acetoacetate [Extracellular] + pyruvate [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR06001,"acetate [Cytosol] + acetoacetate [Extracellular]  <=> acetate [Extracellular] + acetoacetate [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR06002,"acetoacetate [Cytosol] + formate [Extracellular]  <=> acetoacetate [Extracellular] + formate [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR06003,"acetoacetate [Cytosol] + propanoate [Extracellular]  <=> acetoacetate [Extracellular] + propanoate [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR06004,"acetoacetate [Extracellular] + L-lactate [Cytosol]  <=> acetoacetate [Cytosol] + L-lactate [Extracellular] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR06005,"acetoacetate [Cytosol] + retinoate [Extracellular]  <=> acetoacetate [Extracellular] + retinoate [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR06006,"2-hydroxybutyrate [Cytosol] + acetoacetate [Extracellular]  <=> 2-hydroxybutyrate [Extracellular] + acetoacetate [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
